バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER スコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL スコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER スコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER スコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA スコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
1st&substream,22DUNK,TECHNO,SLAKE,1,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,654,326,2,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-03-17 22:24
1st&substream,5.1.1.,PIANO AMBIENT,dj nagureo,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,deep in you,DANCE POP,dj nagureo,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,Dr.LOVE,DANCE POP,baby weapon  feat.Asuka.M,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,GAMBOL,BIG BEAT,SLAKE,1,0,0,0,0,---,NO PLAY,---,2,264,127,10,0,FULLCOMBO CLEAR,AAA,2,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2023-04-26 22:25
1st&substream,GENOM SCREAMS,TRANCE,L.E.D. LIGHT,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,GRADIUSIC CYBER,DIGI-ROCK,TAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,KEEP ON MOVIN',DANCE POP,N.M.R.,1,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,3,240,119,2,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2023-03-02 23:42
1st&substream,Macho Gang,TRIBAL HOUSE,ANAL SPYDER,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,PARANOIA MAX～DIRTY MIX～,JUNGLE,190,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,R3,RAVE,tiger YAMATO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
1st&substream,RUGGED ASH,FUTURE JAZZ,SYMPHONIC DEFOGGERS,2,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2010,958,94,0,FULLCOMBO CLEAR,AAA,2022-11-15 15:22
1st&substream,THE EARTH LIGHT,TRANCE,L.E.D. LIGHT,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,.59,CHILL OUT,dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,Digital MinD(A/T Libra mix),MINIMAL,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,Electro Tuned(the SubS mix),BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,I Was The One,ITALO HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,3,0,0,0,---,FULLCOMBO CLEAR,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,Indigo Vision(full flavour hide around mix),GOA TRANCE,TaQ,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,PUT YOUR FAITH IN ME(for beatmania II),JAZZ FUNK,dj TAKA feat. UZI-LAY,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
2nd style,SP-TRIP MACHINE(for beatmania II),JUNGLE,dj TAKA feat. DE-SIRE,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,CAN'T STOP FALLIN'IN LOVE,HYPER EUROBEAT,NAOKI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Don't Stop!,HAPPY HANDBAG,dj TAKA feat. JP Miles,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,era (nostalmix),DRUM'N'BASS,TaQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Holic,HARD TECHNO,TaQ,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1727,849,29,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-16 16:02
3rd style,LEADING CYBER,DIGI-ROCK,dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Presto,PIANO AMBIENT,Osamu Kubota,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,R5,RAVE,tigerYAMATO with ultrabeatbox,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,1763,875,13,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-10 14:14
3rd style,REINCARNATION,TRANCE,dj TAKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Schlagwerk,BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Skyscraper,EPIC HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,Tangerine Stream,AMBIENT,dj TAKA,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
3rd style,THE SAFARI,WORLD HOUSE,Lion Musashi,0,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,250bpm,GABBA,AKIRA YAMAOKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,ABSOLUTE,EPIC TRANCE,dj TAKA,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2380,1169,42,2,FULLCOMBO CLEAR,AAA,11,2766,1359,48,1,EX HARD CLEAR,AAA,2023-05-04 12:58
4th style,B4U,SPEED RAVE,NAOKI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Broken My Heart,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Burnin' The Floor,EURO GROOVE,NAOKI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,CHECKING YOU OUT,HIP HOP,good-cool feat. JP Miles,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Clione,DUTCH TRANCE,kors k,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2157,1057,43,2,FULLCOMBO CLEAR,AAA,2023-03-16 22:37
4th style,DXY!,TECHNO,TaQ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,empathy,DRUM'N'BASS,TaQ,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1462,720,22,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-16 13:11
4th style,era (step mix),DRUM'N'BASS,TaQ,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1654,794,66,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-10 16:42
4th style,FLOWERS for ALBION,AMBIENT,dj TAKA,1,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,5,431,209,13,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2023-08-10 15:55
4th style,HIGHER,DANCE POP,NM feat. Sunny,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Hitch Hiker2,WARP HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2022-10-19 16:26
4th style,Jam&Marmalade,WARP HOUSE,FinalOffset,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,KAMIKAZE,TECHNO,dj nagureo,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,LOVE WILL・・・,TRANCE,riewo,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,minimalian,MINIMAL,DETROIAN,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Mr.T.(take me higher),DANCE POP,Risky Men  feat.Asuka-M,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,1721,838,45,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-04-26 22:20
4th style,starmine,HAPPY HARDCORE,Ryu☆,0,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,3,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1322,654,14,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-10-16 12:55
5th style,Abyss,INTELLIGENCE,dj TAKA,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,1626,809,8,0,FULLCOMBO CLEAR,AAA,8,1873,928,17,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-04-16 21:25
5th style,in my eyes,TRANCE,ric,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,outer wall,TECHNO,sampling masters MEGA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,QQQ,TECHNO,TaQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,Radical Faith,BIG BEAT,TaQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,Real,DRUM'N'BASS,Aya,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1808,890,28,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-08 19:32
5th style,Regulus,INSTRUMENTAL,DJ.W,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,RIDE ON THE LIGHT (HI GREAT MIX),POWER FUSION,Mr.T,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1716,854,8,0,FULLCOMBO CLEAR,AAA,10,0,0,0,---,EX HARD CLEAR,---,2023-08-08 19:46
5th style,RISLIM,NEW ROMANTIC,ric,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,sometime,SOUND TRACK,Aya,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,Spin the disc,HOUSE,good-cool,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1294,623,48,3,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-02-01 22:54
5th style,STILL IN MY HEART,HYPER EUROBEAT,NAOKI,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1918,949,20,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-08 19:25
5th style,still my words,AMBIENT,TaQ feat. Meg,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,sync,TRANCE,OutPhase (TaQ/dj TAKA),1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2399,1197,5,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-17 15:50
5th style,THE CUBE,DRUM'N'BASS,DJ SUWAMI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,THE SHINING POLARIS,EPIC TRANCE,L.E.D. feat. Sana,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
5th style,V,PROGRESSIVE,TAKA,4,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,3004,1489,26,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-09 16:09
6th style,19，November,HOUSE,good-cool,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,BALLAD FOR YOU～想いの雨～,BALLAD,NM feat.Thomas Howard,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,Blueberry Stream,HOUSE,dj TAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,Buffalo,ROCK,good-cool feat. Hideo Suwa,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,2022-10-19 16:26
6th style,Colors (radio edit),TRANCE,dj TAKA,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2425,1179,67,4,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-01-10 23:16
6th style,DIVE ～INTO YOUR HEART～,HYPER TRANCE EURO BEAT,NAOKI feat.PAULA TERRY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,fly through the night,TRANCE,Mr.T,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,Free Style,DANCE POP,Shapes,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,Frozen Ray (original mix),TRANCE,dj TAKA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,G2,DRUM'N'BASS,Aya,1,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2326,1142,42,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-20 15:50
6th style,Linus,LOUNGE POP,LEGO STUDIO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,NEMESIS,TECHNO,D.J.SETUP,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1886,918,50,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-11-20 15:19
6th style,rottel-da-sun,ROTTERDAM TECHNO,sampling masters MEGA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,route 80s,NOISY,sampling masters MEGA,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,SOMETHING WONDERFUL,EPIC TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,Summer Vacation(CU mix),TRIP HOP,OutPhase,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1813,865,83,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2023-07-19 23:25
6th style,Take It Easy,INSTRUMENTAL,Aya,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
6th style,VJ ARMY,ALL MIX,good-cool,5,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2214,1075,64,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2022-12-02 13:29
6th style,こっちを向いてよ,SOUL,vivi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
7th style,A,RENAISSANCE,D.J.Amuro,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2022-10-19 16:26
7th style,AVE DE RAPINA,ALTERNATIVE HOUSE,Shawn The Horny Master,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1799,866,67,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2023-08-08 19:29
